customer_id,store_id,first_name,last_name,email,address_id,activebool,create_date,last_update,active
432,1,Edwin,Burk,edwin.burk@sakilacustomer.org,437,True,2006-02-14,2013-05-26 14:49:45.738,1
433,1,Don,Bone,don.bone@sakilacustomer.org,438,True,2006-02-14,2013-05-26 14:49:45.738,1
434,1,Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,439,True,2006-02-14,2013-05-26 14:49:45.738,1
436,1,Troy,Quigley,troy.quigley@sakilacustomer.org,441,True,2006-02-14,2013-05-26 14:49:45.738,1
438,1,Barry,Lovelace,barry.lovelace@sakilacustomer.org,443,True,2006-02-14,2013-05-26 14:49:45.738,1
440,1,Bernard,Colby,bernard.colby@sakilacustomer.org,445,True,2006-02-14,2013-05-26 14:49:45.738,1
441,1,Mario,Cheatham,mario.cheatham@sakilacustomer.org,446,True,2006-02-14,2013-05-26 14:49:45.738,1
442,1,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,447,True,2006-02-14,2013-05-26 14:49:45.738,1
445,1,Micheal,Forman,micheal.forman@sakilacustomer.org,450,True,2006-02-14,2013-05-26 14:49:45.738,1
447,1,Clifford,Bowens,clifford.bowens@sakilacustomer.org,452,True,2006-02-14,2013-05-26 14:49:45.738,1
448,1,Miguel,Betancourt,miguel.betancourt@sakilacustomer.org,453,True,2006-02-14,2013-05-26 14:49:45.738,1
450,1,Jay,Robb,jay.robb@sakilacustomer.org,455,True,2006-02-14,2013-05-26 14:49:45.738,1
451,1,Jim,Rea,jim.rea@sakilacustomer.org,456,True,2006-02-14,2013-05-26 14:49:45.738,1
452,1,Tom,Milner,tom.milner@sakilacustomer.org,457,True,2006-02-14,2013-05-26 14:49:45.738,1
453,1,Calvin,Martel,calvin.martel@sakilacustomer.org,458,True,2006-02-14,2013-05-26 14:49:45.738,1
458,1,Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,463,True,2006-02-14,2013-05-26 14:49:45.738,1
459,1,Tommy,Collazo,tommy.collazo@sakilacustomer.org,464,True,2006-02-14,2013-05-26 14:49:45.738,1
460,1,Leon,Bostic,leon.bostic@sakilacustomer.org,465,True,2006-02-14,2013-05-26 14:49:45.738,1
461,1,Derek,Blakely,derek.blakely@sakilacustomer.org,466,True,2006-02-14,2013-05-26 14:49:45.738,1
464,1,Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,469,True,2006-02-14,2013-05-26 14:49:45.738,1
465,1,Floyd,Gandy,floyd.gandy@sakilacustomer.org,470,True,2006-02-14,2013-05-26 14:49:45.738,1
466,1,Leo,Ebert,leo.ebert@sakilacustomer.org,471,True,2006-02-14,2013-05-26 14:49:45.738,1
468,1,Tim,Cary,tim.cary@sakilacustomer.org,473,True,2006-02-14,2013-05-26 14:49:45.738,1
470,1,Gordon,Allard,gordon.allard@sakilacustomer.org,475,True,2006-02-14,2013-05-26 14:49:45.738,1
471,1,Dean,Sauer,dean.sauer@sakilacustomer.org,476,True,2006-02-14,2013-05-26 14:49:45.738,1
472,1,Greg,Robins,greg.robins@sakilacustomer.org,477,True,2006-02-14,2013-05-26 14:49:45.738,1
476,1,Derrick,Bourque,derrick.bourque@sakilacustomer.org,481,True,2006-02-14,2013-05-26 14:49:45.738,1
477,1,Dan,Paine,dan.paine@sakilacustomer.org,482,True,2006-02-14,2013-05-26 14:49:45.738,1
478,1,Lewis,Lyman,lewis.lyman@sakilacustomer.org,483,True,2006-02-14,2013-05-26 14:49:45.738,1
479,1,Zachary,Hite,zachary.hite@sakilacustomer.org,484,True,2006-02-14,2013-05-26 14:49:45.738,1
480,1,Corey,Hauser,corey.hauser@sakilacustomer.org,485,True,2006-02-14,2013-05-26 14:49:45.738,1
481,1,Herman,Devore,herman.devore@sakilacustomer.org,486,True,2006-02-14,2013-05-26 14:49:45.738,1
482,1,Maurice,Crawley,maurice.crawley@sakilacustomer.org,487,True,2006-02-14,2013-05-26 14:49:45.738,0
484,1,Roberto,Vu,roberto.vu@sakilacustomer.org,489,True,2006-02-14,2013-05-26 14:49:45.738,1
485,1,Clyde,Tobias,clyde.tobias@sakilacustomer.org,490,True,2006-02-14,2013-05-26 14:49:45.738,1
486,1,Glen,Talbert,glen.talbert@sakilacustomer.org,491,True,2006-02-14,2013-05-26 14:49:45.738,1
489,1,Ricardo,Meador,ricardo.meador@sakilacustomer.org,494,True,2006-02-14,2013-05-26 14:49:45.738,1
490,1,Sam,Mcduffie,sam.mcduffie@sakilacustomer.org,495,True,2006-02-14,2013-05-26 14:49:45.738,1
493,1,Brent,Harkins,brent.harkins@sakilacustomer.org,498,True,2006-02-14,2013-05-26 14:49:45.738,1
498,1,Gene,Sanborn,gene.sanborn@sakilacustomer.org,503,True,2006-02-14,2013-05-26 14:49:45.738,1
500,1,Reginald,Kinder,reginald.kinder@sakilacustomer.org,505,True,2006-02-14,2013-05-26 14:49:45.738,1
501,1,Ruben,Geary,ruben.geary@sakilacustomer.org,506,True,2006-02-14,2013-05-26 14:49:45.738,1
502,1,Brett,Cornwell,brett.cornwell@sakilacustomer.org,507,True,2006-02-14,2013-05-26 14:49:45.738,1
503,1,Angel,Barclay,angel.barclay@sakilacustomer.org,508,True,2006-02-14,2013-05-26 14:49:45.738,1
504,1,Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,509,True,2006-02-14,2013-05-26 14:49:45.738,1
505,1,Rafael,Abney,rafael.abney@sakilacustomer.org,510,True,2006-02-14,2013-05-26 14:49:45.738,1
509,1,Raul,Fortier,raul.fortier@sakilacustomer.org,514,True,2006-02-14,2013-05-26 14:49:45.738,1
511,1,Chester,Benner,chester.benner@sakilacustomer.org,516,True,2006-02-14,2013-05-26 14:49:45.738,1
512,1,Cecil,Vines,cecil.vines@sakilacustomer.org,517,True,2006-02-14,2013-05-26 14:49:45.738,1
515,1,Andre,Rapp,andre.rapp@sakilacustomer.org,521,True,2006-02-14,2013-05-26 14:49:45.738,1
518,1,Gabriel,Harder,gabriel.harder@sakilacustomer.org,524,True,2006-02-14,2013-05-26 14:49:45.738,1
523,1,Harvey,Guajardo,harvey.guajardo@sakilacustomer.org,529,True,2006-02-14,2013-05-26 14:49:45.738,1
524,1,Jared,Ely,jared.ely@sakilacustomer.org,530,True,2006-02-14,2013-05-26 14:49:45.738,1
527,1,Cory,Meehan,cory.meehan@sakilacustomer.org,533,True,2006-02-14,2013-05-26 14:49:45.738,1
528,1,Claude,Herzog,claude.herzog@sakilacustomer.org,534,True,2006-02-14,2013-05-26 14:49:45.738,1
533,1,Jessie,Milam,jessie.milam@sakilacustomer.org,539,True,2006-02-14,2013-05-26 14:49:45.738,1
534,1,Christian,Jung,christian.jung@sakilacustomer.org,540,True,2006-02-14,2013-05-26 14:49:45.738,0
535,1,Javier,Elrod,javier.elrod@sakilacustomer.org,541,True,2006-02-14,2013-05-26 14:49:45.738,1
539,1,Mathew,Bolin,mathew.bolin@sakilacustomer.org,545,True,2006-02-14,2013-05-26 14:49:45.738,1
540,1,Tyrone,Asher,tyrone.asher@sakilacustomer.org,546,True,2006-02-14,2013-05-26 14:49:45.738,1
543,1,Lance,Pemberton,lance.pemberton@sakilacustomer.org,549,True,2006-02-14,2013-05-26 14:49:45.738,1
546,1,Kelly,Knott,kelly.knott@sakilacustomer.org,552,True,2006-02-14,2013-05-26 14:49:45.738,1
547,1,Kurt,Emmons,kurt.emmons@sakilacustomer.org,553,True,2006-02-14,2013-05-26 14:49:45.738,1
548,1,Allan,Cornish,allan.cornish@sakilacustomer.org,554,True,2006-02-14,2013-05-26 14:49:45.738,1
549,1,Nelson,Christenson,nelson.christenson@sakilacustomer.org,555,True,2006-02-14,2013-05-26 14:49:45.738,1
553,1,Max,Pitt,max.pitt@sakilacustomer.org,559,True,2006-02-14,2013-05-26 14:49:45.738,1
554,1,Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,560,True,2006-02-14,2013-05-26 14:49:45.738,1
555,1,Dwight,Lombardi,dwight.lombardi@sakilacustomer.org,561,True,2006-02-14,2013-05-26 14:49:45.738,1
557,1,Felix,Gaffney,felix.gaffney@sakilacustomer.org,563,True,2006-02-14,2013-05-26 14:49:45.738,1
558,1,Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,564,True,2006-02-14,2013-05-26 14:49:45.738,0
560,1,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,566,True,2006-02-14,2013-05-26 14:49:45.738,1
562,1,Wallace,Slone,wallace.slone@sakilacustomer.org,568,True,2006-02-14,2013-05-26 14:49:45.738,1
566,1,Casey,Mena,casey.mena@sakilacustomer.org,572,True,2006-02-14,2013-05-26 14:49:45.738,1
572,1,Sidney,Burleson,sidney.burleson@sakilacustomer.org,578,True,2006-02-14,2013-05-26 14:49:45.738,1
573,1,Byron,Box,byron.box@sakilacustomer.org,579,True,2006-02-14,2013-05-26 14:49:45.738,1
580,1,Ross,Grey,ross.grey@sakilacustomer.org,586,True,2006-02-14,2013-05-26 14:49:45.738,1
581,1,Virgil,Wofford,virgil.wofford@sakilacustomer.org,587,True,2006-02-14,2013-05-26 14:49:45.738,1
583,1,Marshall,Thorn,marshall.thorn@sakilacustomer.org,589,True,2006-02-14,2013-05-26 14:49:45.738,1
585,1,Perry,Swafford,perry.swafford@sakilacustomer.org,591,True,2006-02-14,2013-05-26 14:49:45.738,1
586,1,Kirk,Stclair,kirk.stclair@sakilacustomer.org,592,True,2006-02-14,2013-05-26 14:49:45.738,1
587,1,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,593,True,2006-02-14,2013-05-26 14:49:45.738,1
588,1,Marion,Ocampo,marion.ocampo@sakilacustomer.org,594,True,2006-02-14,2013-05-26 14:49:45.738,1
589,1,Tracy,Herrmann,tracy.herrmann@sakilacustomer.org,595,True,2006-02-14,2013-05-26 14:49:45.738,1
591,1,Kent,Arsenault,kent.arsenault@sakilacustomer.org,597,True,2006-02-14,2013-05-26 14:49:45.738,1
592,1,Terrance,Roush,terrance.roush@sakilacustomer.org,598,True,2006-02-14,2013-05-26 14:49:45.738,0
594,1,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,600,True,2006-02-14,2013-05-26 14:49:45.738,1
595,1,Terrence,Gunderson,terrence.gunderson@sakilacustomer.org,601,True,2006-02-14,2013-05-26 14:49:45.738,1
596,1,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,602,True,2006-02-14,2013-05-26 14:49:45.738,1
597,1,Freddie,Duggan,freddie.duggan@sakilacustomer.org,603,True,2006-02-14,2013-05-26 14:49:45.738,1
598,1,Wade,Delvalle,wade.delvalle@sakilacustomer.org,604,True,2006-02-14,2013-05-26 14:49:45.738,1
